Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Power
100,1,10101,111,0.7002873311299277,11,11,11,0,0,1000,-0.04474941969926083,-0.057912398013244555,1.6695698821331661,46135.0,
100,0,10101,111,0.39656932620633134,11,11,11,0,0,110,0.1838454265665673,-0.057912398013244555,1.6695698821331661,40650.0,
100,0,10101,111,0.39656932620633134,11,11,11,0,0,1000,0.1838454265665673,0.05912406348348817,1.6695698821331661,36350.0,
100,0,10101,111,-0.21086668364086153,11,11,11,0,0,1000,0.1838454265665673,-0.1749488595099773,1.6695698821331661,29450.0,
100,0,10101,111,-0.21086668364086153,11,11,11,0,0,110,0.1838454265665673,-0.1749488595099773,1.6695698821331661,34500.0,
100,0,10110,111,-0.21086668364086153,11,11,11,0,0,1000,0.1838454265665673,-0.1749488595099773,1.6695698821331661,31200.0,
100,0,10110,111,0.39656932620633134,11,11,11,0,0,110,-0.04474941969926083,-0.29198532100671004,1.6695698821331661,44100.0,
100,0,10110,111,0.39656932620633134,11,11,11,0,0,1000,0.1838454265665673,0.05912406348348817,1.6695698821331661,39300.0,
100,0,10110,111,-0.21086668364086153,11,11,11,0,0,110,0.1838454265665673,-0.1749488595099773,1.6695698821331661,36900.0,
100,0,10111,111,-0.21086668364086153,11,11,11,0,0,110,0.06954800343365324,-0.1749488595099773,1.6695698821331661,37200.0,
100,0,10111,111,0.39656932620633134,11,11,11,0,0,1000,0.1838454265665673,0.05912406348348817,1.6695698821331661,39600.0,
100,0,10111,111,-0.21086668364086153,11,11,11,0,0,1000,0.1838454265665673,-0.057912398013244555,1.6695698821331661,31500.0,
100,0,10111,111,0.39656932620633134,11,11,11,0,0,110,0.1838454265665673,-0.057912398013244555,1.6695698821331661,44400.0,
100,0,10111,111,-0.21086668364086153,11,11,11,0,0,110,0.1838454265665673,-0.057912398013244555,1.6695698821331661,37200.0,
100,0,10111,111,0.5701224718769579,11,11,11,0,0,110,-0.15904684283217488,-0.1749488595099773,1.6695698821331661,48250.0,
100,0,10111,111,0.5701224718769579,11,11,11,0,0,1000,0.1838454265665673,0.05912406348348817,1.6695698821331661,43550.0,
11,10,10,1000,-0.7141708060856785,11,11,10,10,10,1110,-0.27334426596508893,-0.29198532100671004,1.1052053917371558,2000.0,
11,10,10,1000,-0.7141708060856785,11,1,0,10,10,1111,-0.7305339584967452,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,10,1000,-0.7141708060856785,11,11,0,10,10,1110,-0.6162365353638312,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,11,1000,-0.7141708060856785,11,11,10,10,10,1110,-0.27334426596508893,-0.29198532100671004,1.1052053917371558,2000.0,
11,10,11,1000,-0.7141708060856785,11,1,0,10,10,1111,-0.7305339584967452,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,11,1000,-0.7141708060856785,11,11,0,10,10,1110,-0.6162365353638312,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,100,1000,-0.7141708060856785,11,1,10,10,10,1111,-0.6162365353638312,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,100,1000,-0.7141708060856785,11,11,0,10,10,1110,-0.501939112230917,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,100,1000,-0.7141708060856785,11,11,10,10,10,1110,-0.501939112230917,-0.29198532100671004,1.1052053917371558,2000.0,
11,10,100,1000,-0.7141708060856785,11,1,10,10,10,1110,-0.501939112230917,-0.40902178250344273,1.1052053917371558,2000.0,
11,10,100,1000,-0.7141708060856785,11,1,0,10,10,1111,-0.6162365353638312,-0.40902178250344273,1.1052053917371558,2000.0,
1100,11,11011,110,-0.8183026934880544,1,11,11,0,0,110,0.9839273884969657,0.7613428324638846,-0.4855926662718209,27495.0,
11111,100,1,1000,-1.078632411993994,1,11,11,10,0,1110,-0.04474941969926083,-0.1749488595099773,-0.626161873497461,2000.0,
11111,100,1,1000,-0.835658008055117,11,11,11,10,0,1110,-0.15904684283217488,-0.29198532100671004,-0.626161873497461,2000.0,
11111,100,10,1000,-0.835658008055117,11,11,11,10,0,1110,-0.15904684283217488,-0.29198532100671004,-0.626161873497461,2000.0,
11111,100,10,1000,-1.078632411993994,1,11,11,10,0,1110,-0.04474941969926083,-0.1749488595099773,-0.626161873497461,2000.0,
11111,100,11,1000,-1.078632411993994,1,11,11,10,0,1110,-0.04474941969926083,-0.1749488595099773,-0.626161873497461,2000.0,
11111,100,11,1000,-0.835658008055117,11,11,11,10,0,1110,-0.15904684283217488,-0.29198532100671004,-0.626161873497461,2000.0,
100,110,11010,111,-0.12409011080554827,1,1,11,0,0,1000,0.9839273884969657,0.4102334479736864,1.6695698821331661,32850.0,
100,110,11010,111,-0.12409011080554827,1,1,11,0,0,110,0.8696299653640517,0.4102334479736864,1.6695698821331661,38650.0,
