0,1,2,MSRP
-1.44094182726908,3.06512598038002,6.904458813017072,46135.0
-1.4509578530558351,2.9333827882064494,8.124307536735852,40650.0
-1.4261985787666733,2.830546729272832,7.77682213254691,36350.0
-1.4668877373692863,2.8390316653727914,7.777860725572555,29450.0
-1.4712219131320574,2.9376499205857507,8.124823579015912,34500.0
-1.455405918409318,2.963044071418704,7.9812650908084235,31200.0
-1.5148394901404933,3.07789608198743,8.32682650475073,44100.0
-1.414716759806705,2.9545591353187444,7.980226497782779,39300.0
-1.459740094172089,3.0616623266316636,8.328227944251779,36900.0
-1.3441418348917753,3.176450039327986,8.479451033475648,37200.0
-1.2818618710304692,3.063314207868192,8.132414836362729,39600.0
-1.302125931106691,3.067581340247493,8.132930878642789,31500.0
-1.306621145319631,3.16615026680181,8.47990024055167,44400.0
-1.306460106869462,3.1661995954604527,8.479893732086143,37200.0
-1.378862143319551,3.1884518970606255,8.477528902790592,48250.0
-1.2819078820162317,3.0633001139657225,8.13241669592431,43550.0
0.19851761124737555,-2.9668108004761162,-0.2363417351586586,2000.0
-0.2895459192082142,-1.2752288279690795,-1.361357940772985,2000.0
-0.18923577627930455,-1.6496260398497231,-0.0028327195522003523,2000.0
0.23091199938434784,-3.07045787445867,-0.07032990232042546,2000.0
-0.2571515310712419,-1.3788759019516332,-1.1953461079347516,2000.0
-0.15684138814233228,-1.7532731138322768,0.1631791132860328,2000.0
0.014608399442312556,-2.700616988109691,-1.6624442946495732,2000.0
-0.20063985814130028,-1.7801451635252263,-0.06803686049967253,2000.0
0.13534364089761344,-3.079232003710993,-0.3044416241743745,2000.0
-0.026188809780736906,-2.233263066762758,-1.3054053527992866,2000.0
-0.30095000107020997,-1.4057479516445825,-1.426562081720457,2000.0
2.1758026978496416,-0.9218035912357412,7.484515507774003,27495.0
-0.16228805690221132,-1.3593122231078079,1.5818500250985612,2000.0
-0.6234241365492839,-0.3353816637554896,1.172259582304756,2000.0
-0.5588073100079076,-0.9191702625993492,1.313547098303943,2000.0
-0.09767123036083497,-1.9431008219516674,1.7231375410977485,2000.0
-0.06527684222386265,-2.046747895934221,1.889149373935982,2000.0
-0.5264129218709352,-1.0228173365819027,1.4795589311421764,2000.0
-0.47230561675983945,2.832513569028245,6.635028556319202,32850.0
-0.49389642201853245,2.93716446438808,6.981026160406477,38650.0
-1.0305155862732145,3.9815592673290454,6.570555155251787,48750.0
-0.15736015887847954,2.3938827439494985,6.580581442691864,34850.0
-0.19937606266356378,2.5027514430299918,6.927101597524725,40650.0
-1.0261814105104434,3.882941012116086,6.223592301808432,44150.0
-0.36887999263019355,2.0010128796682016,7.636072137079206,32850.0
-0.7284925821250055,3.4503428271842154,6.168179938825012,46150.0
-1.0477722157691365,3.9875919074759203,6.569589905895706,50750.0
-0.42423572618928973,2.2099689390009356,5.007035348016962,46450.0
-0.7262587303374988,2.741185379145768,5.409410564443739,49050.0
-0.4113132724561386,2.30255455406702,5.354963450816399,51050.0
-0.7219245545747277,2.6425671239328086,5.062447711000383,44450.0
-0.22730519026011325,1.7070459529381994,5.8194382201413815,38950.0
-0.18528928647502904,1.5981772538577057,5.472918065308521,33150.0
0.09514291241448691,1.1716117090727094,5.416540452969019,35150.0
0.07038363812532478,1.2744477680063273,5.764025857157961,40950.0
0.46608794363575806,-2.2104935051823396,-2.4507982671162045,2000.0
0.36377889445961964,-2.2386096400117097,-1.5670504178530469,2000.0
0.3229816852365701,-1.7712557186647766,-1.2100114760027605,2000.0
0.25481172877416863,-1.8756409177633628,-0.7786036447241741,2000.0
0.3128655674931403,-2.3490274792571717,-1.1346773372183794,2000.0
0.39487604835373474,-2.3166547824753527,-2.017907749530293,2000.0
0.48028410978959946,-0.8936853819011319,-3.9642289165750615,25170.0
-0.4818414870420078,1.4781227799849341,-4.141630722413343,29370.0
0.47935169678934864,-0.9094739999258891,-3.996142536931907,21995.0
-0.4827739000422586,1.462334161960177,-4.173544342770188,31785.0
-0.548601969196287,1.4516065321413856,-4.360807288524044,29905.0
0.43078025713124235,-0.926234269891556,-4.1824402333296815,26685.0
0.7163329034628737,-4.677388386423175,4.888737469997046,2000.0
0.4933534906272602,-4.614088504169842,4.884595802684379,2000.0
0.45165119508012014,-4.398398505469497,4.988064273304987,2000.0
0.6369488798934204,-4.451447943855296,4.991763242007158,2000.0
0.5332154340830556,-4.2733049674452435,4.868535846860018,2000.0
0.310236021247442,-4.21000508519191,4.864394179547352,2073.0
-0.4844063688925955,-2.345574639167815,5.404840753403937,3713.0
-0.5261086644397355,-2.1298846404674703,5.508309224024544,3910.0
-0.6266736412196314,-1.9499268276312007,5.383594028775738,4299.0
-0.10127490227116043,-3.8372348542713,-1.2857005697368526,2000.0
-0.31457724143727694,-2.973167996882438,-2.289560046430009,2000.0
-0.1593287409901321,-3.363848292777491,-0.9296268772426473,2000.0
-0.09471191444875568,-3.9476368916213502,-0.7883393612434598,2000.0
-0.036658075729784106,-4.4210234531151595,-1.144413053737665,2000.0
-0.0623175263117834,-4.051283965603904,-0.6223275284052266,2000.0
-0.04194541561512502,-4.5144200832301795,-0.9788439195099271,2000.0
2.642324714629231,-7.402992600904945,1.2633012787518947,16020.0
2.463535634454959,-6.550991023809832,0.26137230077090157,16860.0
2.596390523231195,-6.442235951260384,0.4135606393508517,17050.0
2.7751796034054665,-7.294237528355497,1.415489617331845,16210.0
2.7398099511385614,-6.0519063975254905,0.6758943749094148,17050.0
2.9185990313128336,-6.903907974620602,1.6778233528904078,16210.0
0.982849444167877,2.449264109913842,1.4816707471568895,47250.0
1.4989974989104051,1.4090730167910661,1.8926661626187444,41850.0
1.5153217154060765,1.387251758619433,1.86171779161798,43000.0
0.9819170311676262,2.4334754918890846,1.449757126800044,49200.0
0.9332995805237573,2.4167011280209483,1.263461289963848,49650.0
1.4699003403841342,1.3723006875189956,1.6739330389431695,43950.0
0.43659945204644235,1.890960796135733,0.8572977776396045,41950.0
-0.29873073685249185,3.8039583771529473,0.8571093238942955,50150.0
0.118540813513634,2.7866958033890024,1.2692264387496464,37500.0
-0.397607241228894,3.8268868965117777,0.8582310232877945,43750.0
1.0099949256754697,1.7526052413538342,0.12325255417670755,39000.0
0.3785479138767588,2.364348062324665,1.2133713771557313,39500.0
0.43362430435228183,2.3481072600176636,1.2147737464375707,34950.0
-0.13760014086576913,3.4045391554474413,0.8023759616938793,45750.0
1.3280558647575667,0.8568709387956883,-0.28867619991141313,43450.0
1.2700020260385951,1.3302575002894972,0.06739749258279226,41000.0
0.15636057449323504,2.776487641228876,1.2696635586754048,32950.0
1.1968746260241863,1.3367846064260247,0.033110674903288784,41850.0
-0.0459584793112342,3.3622029156382713,0.7723148474756849,47800.0
0.9572926241874525,1.7549145437697034,0.08844318575161814,39850.0
0.07992667249106992,2.781157629231779,1.2368701197823055,38350.0
0.39487213037243,2.3425268041530325,1.1824230061549668,40350.0
0.22103402464302913,1.9394064960042021,2.2383563991528037,38350.0
0.4529259690914017,1.8691402426592236,0.8263493136607614,42650.0
0.15542816149298416,2.760699023204119,1.2377499383185593,33150.0
0.4326918913520309,2.3323186419929063,1.1828601260807252,35150.0
1.254928464743158,0.863398044932216,-0.3229630175909166,44150.0
-0.36090393719259417,3.8008337407170174,0.8267619611030237,45800.0
0.36694300277588043,1.5468213140612384,0.07475962877162656,38750.0
0.6820448980088334,1.108238408250887,0.020306192634919285,35450.0
0.3843560696233953,1.5408365931827586,0.07571855561833929,33450.0
0.6646318311613185,1.1142231291293667,0.019347265788206336,40750.0
1.1483031863660802,1.3200243364603579,-0.15318702149448615,42250.0
0.7226856698802901,0.6408365676355579,-0.33672642670599906,42950.0
0.9087211845293462,1.7381542738040365,-0.0978545106461568,40250.0
0.165712799323255,2.148373125763787,-0.39068178458062075,49900.0
-0.1319760290621829,2.58097131069566,-0.3352694215972005,47900.0
1.2063570250850517,0.846637774966549,-0.5092607139886915,44450.0
-1.4815049741392785,2.7330728594243237,-1.4944446602213248,2232.0
-1.240782272922218,1.2639356219871698,-1.1140883944802733,2000.0
-1.2234289451600886,1.716834684953256,-0.7571310713485766,2000.0
-0.9838906537598295,1.298691358402229,-0.8124618156134059,2105.0
-0.9603500740327021,0.8373700772021712,-1.1704660068197745,2199.0
-1.2438977541229541,1.7210390994665687,-0.7566067540194906,2000.0
-1.500552300620198,1.0851673571873217,4.565843191909996,3552.0
-1.8598095633981766,2.4246699784598986,2.6085360396522086,2179.0
-0.28771022924902345,1.0210245004771552,-0.44052866581298,2000.0
-0.2403500322035692,0.44326854178017205,-0.3002063991698739,2000.0
-1.4719438331298322,2.165531405143577,-1.3545603503066876,2377.0
-1.4155103755524305,0.4971609546228042,4.706608157163597,3814.0
-0.9365304567143753,0.7209353997052452,-0.6721395489702998,2207.0
-1.1761654463808415,0.6801470231433109,-0.9728008784810858,2000.0
-1.8124493663527224,1.8469140197629148,2.7488583062953156,2248.0
-1.1792809275815777,1.1372505006227096,-0.6153192380203033,2065.0
-1.0012804346236317,2.6940887177912893,-1.0029337339225735,2547.0
-0.8957332474913258,0.25358147835831235,-1.029178490820587,2282.0
-1.1211303905963987,1.1227956422418635,-0.6154008567388938,2000.0
-0.8460822298584314,0.14390176422888312,-0.8622014086262723,2544.0
-1.7219481516670458,1.728798698192169,2.914790286998458,2397.0
-0.19069901457067484,0.3335888276507424,-0.1332293169755594,2000.0
-1.4035410859418496,0.39773168436090933,4.873142540747417,4174.0
-1.1265534628897396,1.0293574351145591,-0.449826236804498,2187.0
-0.9688860464866594,2.5904416438087354,-0.8369219010843401,2729.0
-0.9041360685774029,0.6172883257226915,-0.5061277161320665,2433.0
-1.1092439207601905,1.0233410029555232,-0.4488631259442325,2247.0
-1.4222928154969376,2.0558516910141478,-1.187583268112373,2540.0
0.5806862650363129,-6.8515087088147855,4.25309873613025,3941.0
0.5635607668498143,-6.845435901045873,4.2521281870236685,3295.0
0.22721148047408807,-5.546461107384736,4.488547734212924,6008.0
0.1234780346637231,-5.368318130974684,4.365320339065784,6710.0
0.45982732103944923,-6.66729292463582,4.128900791876529,3701.0
0.476952819225948,-6.673365732404734,4.12987134098311,4671.0
0.5750171685622032,-6.842268542860845,3.8272353479759174,5306.0
0.22154238399997833,-5.537220941430794,4.062684346058591,7600.0
0.5578916703757045,-6.836195735091931,3.826264798869336,4090.0
-0.5337706332995289,1.0932782710218956,-3.7432437548096535,37570.0
-0.7592460702765043,1.503566369353469,-3.6854589383282073,31695.0
-0.5337522289052238,1.0932839085828834,-3.743244498634285,44895.0
-0.7592644746708093,1.5035607317924813,-3.6854581945035756,35070.0
-0.5347030462997798,1.0774896529971383,-3.7751573751664993,38095.0
-0.7601968876710602,1.487772113767724,-3.7173718148604213,35595.0
-0.5346846419054747,1.077495290558126,-3.775158118991131,45190.0
-0.7601784832767552,1.4877777513287118,-3.717372558685053,32260.0
-0.5832560815635809,1.0607350205924593,-3.9614558153889057,41135.0
-0.583274485957886,1.0607293830314715,-3.9614550715642745,38670.0
-0.8260065524307835,1.4770501215099205,-3.904635504438909,38635.0
-0.8260249568250885,1.4770444839489327,-3.904634760614278,36170.0
-1.0493747619062894,0.6468878380751735,-2.3306039596966217,32065.0
-1.0110948882724942,0.7798509026286984,-2.2536704205434086,32315.0
-0.7786553009962223,-0.7315271353384237,-3.7534867390049182,28885.0
-0.6282912243680674,-0.8792323733870852,-3.771220426619573,29185.0
-0.8607308116443394,0.632145664580037,-2.2714041081580634,32615.0
-1.201847153457882,-1.774425985206016,5.3684080049023315,2847.0
-1.1975129776951112,-1.8730442404189755,5.021445151458977,2488.0
-0.5382688713736721,-4.043145882723609,4.568571950225139,2683.0
-1.2812029932572542,-1.3210114674204958,4.7127303210226925,3049.0
-1.260598451886389,-1.3251743049215239,4.712200517986949,2774.0
-1.2649326276491601,-1.2265560497085644,5.059163371430305,3101.0
-1.1969026381166232,-1.2900256695525385,4.75115630436003,3510.0
-1.1762980967457581,-1.2941885070535666,4.750626501324286,3107.0
-1.1806322725085292,-1.195570251840607,5.097589354767642,3624.0
1.3765175288079854,-9.566453891871191,4.916613549918662,2000.0
1.4089119169449575,-9.670100965853743,5.082625382756895,2000.0
1.3712301889226444,-9.65985052198621,5.0821826841463995,2000.0
1.3478568174500676,-9.690940375399817,4.850444159615108,2000.0
-0.7960842213995525,4.3430355731971595,-2.196053894761074,2144.0
-0.8672961166815758,4.236874295904146,-1.7631633771751625,2178.0
-1.2925337075620456,1.0639630605531427,3.535856802815707,36550.0
-1.2709429023033527,0.9593121651933078,3.189859198728432,30600.0
-1.0921538221290803,0.10731058809819671,4.1917881767094265,27900.0
-1.1341697259141643,0.21617928717869023,4.538308331542287,40250.0
-1.233560385717812,0.6429234705248895,3.7685904400919537,33840.0
-1.0967872093286237,-0.10020940748972829,5.117039572905809,38630.0
-1.255151190976505,0.7475743658847245,4.114588044179229,39630.0
-1.0547713055435397,-0.20907810657022174,4.770519418072948,36740.0
-1.0608591161887027,-0.1427675142923237,5.169371829490499,41570.0
-1.219223097836584,0.7050162590821291,4.166920300763918,42570.0
-2.781496156115021,6.267442612071638,11.688765998473029,160829.0
-2.77716198035225,6.1688243568586785,11.341803145029672,140615.0
-2.669351966195943,7.35592965637043,12.511321395632974,150694.0
-2.673686141958714,7.454547911583389,12.85828424907633,170829.0
-2.7604614092307074,6.4064418402476555,11.764733823379764,165986.0
-2.6483172193116293,7.4949288845464475,12.58728922053971,154090.0
-2.7561272334679368,6.307823585034696,11.41777096993641,143860.0
-2.6526513950744004,7.593547139759407,12.934252073983068,176287.0
-2.4979531426834747,7.3472236464977865,12.569555532925056,157767.0
-2.498010656415678,7.3472060291197,12.569557857377031,187124.0
-2.6057631568397817,6.160118346986035,11.400037282321755,147332.0
-2.6100973326025527,6.2587366021989945,11.747000135765111,169900.0
-2.5022873184462457,7.445841901710746,12.916518386368413,180408.0
-1.1193822657673835,2.7227892025830807,5.6413281730897245,46790.0
-1.0579311355356353,2.000169896815753,6.988890235077168,48100.0
-0.9986586022546298,1.8852685575883843,6.643335329600388,29990.0
-1.1613567596652814,2.8316705861757967,5.987846654317163,41820.0
-1.1193408558801974,2.7228018870953035,5.641326499484303,31290.0
-0.9987000121418161,1.885255873076162,6.643337003205809,45490.0
-1.1622891726655322,2.8158819681510394,5.955933033960318,41820.0
-1.0588635485358862,1.9843812787909958,6.956976614720322,48100.0
-1.1203146787676346,2.7070005845583234,5.609414552732879,43290.0
-1.1202732688804482,2.707013269070546,5.609412879127458,39270.0
